game_id,a1,a2,a3,a4,a5
401,0.333988,0.170224,0.060606,0.226965,0.208217
402,0.333582,0.17031,0.060308,0.22708,0.20872
403,0.333974,0.170234,0.060188,0.226978,0.208627
404,0.33385,0.170371,0.059613,0.227162,0.209004
405,0.334023,0.170528,0.058881,0.227371,0.209196
406,0.333881,0.170456,0.059282,0.227274,0.209107
407,0.333681,0.170553,0.058928,0.227404,0.209435
408,0.333601,0.170741,0.058336,0.227655,0.209666
409,0.333715,0.1708,0.058015,0.227733,0.209738
410,0.333454,0.170971,0.057417,0.227962,0.210196
411,0.333942,0.170867,0.057301,0.227822,0.210068
412,0.334032,0.170982,0.056553,0.227976,0.210457
413,0.334155,0.170744,0.05728,0.227658,0.210164
414,0.333996,0.170884,0.056939,0.227845,0.210337
415,0.333522,0.171082,0.056497,0.22811,0.210789
416,0.333531,0.17124,0.055926,0.22832,0.210983
417,0.333704,0.171398,0.055191,0.22853,0.211178
418,0.333293,0.171535,0.054714,0.228713,0.211745
419,0.333074,0.171645,0.05414,0.22886,0.21228
420,0.333201,0.171407,0.054864,0.228542,0.211985
421,0.333127,0.171428,0.054862,0.228571,0.212011
422,0.333103,0.171415,0.054933,0.228554,0.211996
423,0.333618,0.171359,0.054618,0.228479,0.211926
424,0.334078,0.171352,0.054182,0.22847,0.211918
425,0.333972,0.171298,0.054482,0.228397,0.21185
426,0.334331,0.171156,0.054629,0.228209,0.211675
427,0.333907,0.171286,0.054384,0.228381,0.212043
428,0.333699,0.171179,0.054972,0.228239,0.211911
429,0.333813,0.171237,0.05465,0.228316,0.211983
430,0.334279,0.171181,0.054386,0.228241,0.211913
431,0.333743,0.171396,0.053946,0.228527,0.212388
432,0.333857,0.171454,0.053624,0.228605,0.21246
433,0.333971,0.171512,0.053301,0.228683,0.212532
434,0.333989,0.171522,0.053249,0.228696,0.212544
435,0.334052,0.171554,0.052672,0.228739,0.212983
436,0.334043,0.171695,0.051929,0.228927,0.213406
437,0.334034,0.171836,0.051186,0.229115,0.213829
438,0.33407,0.171552,0.052167,0.228736,0.213475
439,0.334223,0.17169,0.051521,0.22892,0.213646
440,0.334407,0.171697,0.050914,0.228929,0.214053
441,0.33507,0.171828,0.049779,0.229105,0.214217
442,0.335087,0.171837,0.049732,0.229116,0.214228
443,0.334551,0.172004,0.049272,0.229338,0.214835
444,0.334672,0.171966,0.049287,0.229288,0.214787
445,0.334705,0.171924,0.049404,0.229232,0.214735
446,0.334642,0.172044,0.048831,0.229392,0.215092
