game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
147,36,0.403205,0.01,0.105205,0.265381,0.216208,0.490005,0.509995,0.112172,0.092729
148,30,0.403233,0.009993,0.105508,0.265203,0.216063,0.489062,0.510938,0.117854,0.141951
149,30,0.402814,0.010533,0.105435,0.265177,0.216042,0.48833,0.51167,0.130005,0.149711
150,24,0.403301,0.010024,0.104304,0.265812,0.216559,0.48709,0.51291,0.129387,0.172775
151,24,0.403876,0.010003,0.103594,0.265898,0.216629,0.485771,0.514229,0.113297,0.15668
152,32,0.40359,0.010002,0.103798,0.265944,0.216667,0.485673,0.514327,0.124375,0.11266
153,26,0.403743,0.010009,0.102963,0.26619,0.217096,0.484927,0.515073,0.122983,0.143264
154,32,0.403836,0.010008,0.102269,0.26641,0.217477,0.484199,0.515801,0.13072,0.148605
155,30,0.404464,0.010003,0.101515,0.266483,0.217536,0.483407,0.516593,0.100675,0.11704
156,30,0.404777,0.010004,0.100811,0.266579,0.21783,0.483644,0.516356,0.116923,0.085688
157,32,0.405536,0.010012,0.099476,0.266891,0.218085,0.483477,0.516523,0.096675,0.085155
158,24,0.405592,0.010001,0.099115,0.266929,0.218363,0.483816,0.516184,0.113709,0.072635
159,24,0.40544,0.010008,0.098625,0.267142,0.218785,0.482888,0.517112,0.134964,0.164671
160,26,0.405486,0.010009,0.098145,0.26738,0.21898,0.482195,0.517805,0.130216,0.149334
161,30,0.405941,0.010004,0.097493,0.267491,0.219071,0.48154,0.51846,0.116196,0.129129
162,24,0.406465,0.009997,0.097133,0.267405,0.219001,0.481403,0.518597,0.107521,0.090507
163,24,0.406846,0.009993,0.097079,0.267226,0.218855,0.481265,0.518735,0.107377,0.090474
164,32,0.407916,0.010003,0.095692,0.267298,0.219091,0.480884,0.519116,0.095929,0.092648
165,26,0.409009,0.010008,0.093992,0.267503,0.219488,0.480293,0.519707,0.10232,0.113173
166,26,0.409171,0.010009,0.093374,0.267753,0.219693,0.479354,0.520646,0.128798,0.159286
167,32,0.409667,0.010012,0.092285,0.268077,0.219959,0.47882,0.52118,0.1106,0.117683
168,30,0.409634,0.010008,0.091908,0.268305,0.220145,0.477977,0.522023,0.130546,0.156714
169,32,0.41011,0.010005,0.091011,0.26844,0.220434,0.477777,0.522223,0.116331,0.109877
170,24,0.411151,0.01,0.089953,0.268452,0.220443,0.477004,0.522996,0.103291,0.120357
171,32,0.411872,0.010023,0.088065,0.26908,0.220959,0.476482,0.523518,0.118006,0.125098
172,32,0.411669,0.010004,0.087929,0.26918,0.221219,0.47604,0.52396,0.122973,0.128079
173,26,0.412292,0.010004,0.08712,0.269282,0.221302,0.475697,0.524303,0.114126,0.1157
174,30,0.412202,0.010036,0.086833,0.269471,0.221458,0.474773,0.525227,0.12375,0.151034
175,24,0.412272,0.010013,0.085887,0.269828,0.221999,0.473804,0.526196,0.1271,0.15795
176,24,0.412474,0.010016,0.084626,0.270272,0.222612,0.472623,0.527377,0.127227,0.168057
177,32,0.412596,0.010005,0.084075,0.270403,0.222922,0.472432,0.527568,0.126664,0.117588
178,26,0.41297,0.01001,0.083225,0.270661,0.223135,0.471408,0.528592,0.121661,0.1557
179,32,0.412964,0.010008,0.082812,0.270891,0.223324,0.470714,0.529286,0.124744,0.143093
180,24,0.412911,0.010076,0.082291,0.271168,0.223553,0.468975,0.531025,0.135004,0.19868
181,26,0.413198,0.010009,0.081643,0.271404,0.223747,0.467953,0.532047,0.122809,0.153448
182,30,0.413376,0.010004,0.081257,0.27152,0.223843,0.467351,0.532649,0.126264,0.138147
183,24,0.413785,0.010021,0.079769,0.272102,0.224322,0.46634,0.53366,0.129528,0.16267
184,30,0.414658,0.010011,0.078336,0.272415,0.22458,0.465993,0.534007,0.096447,0.0931
185,24,0.415514,0.010005,0.077259,0.272539,0.224683,0.465476,0.534524,0.108221,0.113836
186,24,0.415253,0.010302,0.076967,0.27268,0.224799,0.464474,0.535526,0.128604,0.158791
187,24,0.41591,0.010007,0.076248,0.272875,0.22496,0.464045,0.535955,0.117278,0.121859
188,38,0.416219,0.009998,0.075711,0.272827,0.225245,0.463312,0.536688,0.114178,0.133793
189,26,0.41632,0.010065,0.0746,0.273344,0.225671,0.462193,0.537807,0.130062,0.16658
190,26,0.416715,0.010015,0.073519,0.273747,0.226004,0.461604,0.538396,0.123339,0.13722
191,30,0.416884,0.010003,0.073234,0.273817,0.226062,0.461389,0.538611,0.118016,0.110082
192,36,0.417605,0.010008,0.071973,0.274024,0.22639,0.460839,0.539161,0.103473,0.108901
193,34,0.417844,0.010006,0.071451,0.27418,0.226519,0.46049,0.53951,0.121946,0.123361
194,24,0.417964,0.010014,0.07061,0.274571,0.226842,0.459195,0.540805,0.127017,0.169699
195,24,0.418632,0.010011,0.069372,0.274884,0.227101,0.457817,0.542183,0.11498,0.159573
196,32,0.41886,0.010011,0.068584,0.275191,0.227354,0.457715,0.542285,0.121246,0.109898
197,32,0.41873,0.010005,0.068272,0.275339,0.227654,0.457531,0.542469,0.124446,0.118177
198,24,0.41872,0.010009,0.067847,0.275575,0.227849,0.456906,0.543094,0.12681,0.139833
199,36,0.418768,0.010005,0.067054,0.275711,0.228461,0.456434,0.543566,0.122206,0.128218
200,24,0.419193,0.01001,0.065865,0.275991,0.228941,0.455488,0.544512,0.123995,0.152089
201,26,0.419468,0.010012,0.064994,0.276316,0.229211,0.45458,0.54542,0.12883,0.157129
202,30,0.420589,0.010007,0.063502,0.276521,0.22938,0.453815,0.546185,0.091458,0.105059
203,24,0.420806,0.010016,0.061949,0.276975,0.230254,0.452581,0.547419,0.128765,0.170415
204,24,0.420599,0.010136,0.061713,0.277152,0.2304,0.451598,0.548402,0.134852,0.164286
205,32,0.421296,0.009995,0.061408,0.277015,0.230286,0.451049,0.548951,0.1013,0.1093
206,30,0.421359,0.009999,0.061414,0.276975,0.230253,0.450667,0.549333,0.110285,0.110291
207,30,0.421533,0.010004,0.061026,0.277089,0.230348,0.449792,0.550208,0.126438,0.150569
208,26,0.422152,0.010011,0.059854,0.277387,0.230596,0.449346,0.550654,0.114867,0.121791
209,30,0.422581,0.010002,0.059317,0.277451,0.230649,0.44921,0.55079,0.102232,0.090616
210,32,0.422992,0.010012,0.057925,0.277771,0.231301,0.448914,0.551086,0.111177,0.110377
211,36,0.423316,0.010005,0.057363,0.277905,0.231412,0.448876,0.551124,0.112526,0.101035
212,24,0.423596,0.010007,0.056743,0.278089,0.231565,0.448953,0.551047,0.121911,0.097162
213,26,0.424218,0.010011,0.055568,0.278388,0.231815,0.448469,0.551531,0.114844,0.123481
214,26,0.424207,0.010005,0.055106,0.278525,0.232157,0.447897,0.552103,0.128366,0.141686
215,32,0.424304,0.009997,0.054792,0.278438,0.23247,0.447169,0.552831,0.123366,0.14286
216,32,0.42496,0.009994,0.054435,0.278276,0.232334,0.446529,0.553471,0.101344,0.112854
217,26,0.425507,0.010002,0.053561,0.278326,0.232605,0.446038,0.553962,0.113555,0.121694
218,26,0.425493,0.010005,0.053098,0.27846,0.232945,0.445458,0.554542,0.128365,0.141798
219,24,0.426308,0.009998,0.05237,0.278415,0.232908,0.444991,0.555009,0.103888,0.10921
220,32,0.426459,0.010009,0.051743,0.278669,0.23312,0.444617,0.555383,0.121001,0.122727
221,32,0.42658,0.010011,0.050871,0.27898,0.233558,0.444046,0.555954,0.124578,0.134514
222,26,0.426976,0.010009,0.05,0.27924,0.233775,0.443177,0.556823,0.126453,0.152581
223,26,0.426991,0.010003,0.0496,0.279329,0.234078,0.442845,0.557155,0.120683,0.123329
224,24,0.42628,0.010994,0.049481,0.279241,0.234004,0.441682,0.558318,0.136295,0.173922
225,24,0.427944,0.01,0.048837,0.279227,0.233993,0.441081,0.558919,0.088729,0.097499
